gene_name	known_status	single_exon	pval	qval	esti_log2FC
MSTRG.22488	0	0	1.1182881297797192e-6	5.03031925725667e-5	-0.9697262346662722
MSTRG.22503	0	0	0.0020156929234818035	0.023140866490624804	0.525598464747565
MSTRG.22506	0	0	6.359967958758975e-4	0.009701387500582644	1.1245095664531486
MSTRG.22521	0	0	0.0012192276666366936	0.01596992943667834	-1.5757601547317623
MSTRG.22552	0	0	0.0056153997168223	0.04935516004466925	0.660610338349158
MSTRG.22580	0	0	5.642574767135381e-4	0.008848793963584362	-6.841369702470811
MSTRG.22582	0	0	2.1561888947703377e-5	6.495802754560744e-4	3.71010683274582
MSTRG.22583	0	0	6.448714287663219e-5	0.001594489873977722	4.332202046224038
MSTRG.22604	0	1	0.0030384588953902714	0.03152177384180139	-1.874718994435306
MSTRG.22626	0	0	0.001891672690616165	0.02227970057836817	-3.7645274134503715
MSTRG.22756	0	0	2.5732471546307972e-6	1.0300186512662016e-4	2.3073028160423905
MSTRG.22763	0	0	0.0022847295399854354	0.02538424457193698	0.5605100176829352
MSTRG.22833	0	0	1.0621260875111582e-6	4.82871960876451e-5	-0.5916968131405228
MSTRG.22855	0	0	1.3100082343808593e-4	0.0027979429602970293	-1.6162113707139956
MSTRG.22860	0	0	0.002505019864798003	0.027143840428024174	-0.7842863456161584
MSTRG.22862	0	1	0.003750059267444579	0.03661465116733948	-2.243676146733658
MSTRG.22909	0	0	2.1187879427822537e-7	1.1717818535734898e-5	6.5724385187615155
MSTRG.22911	0	0	0.0019040736797348112	0.022363763394693308	-0.4732665840407211
MSTRG.22923	0	0	1.219939952897907e-8	9.800612337386134e-7	-1.0418150452110464
MSTRG.22940	0	0	1.5244553143194933e-4	0.0031558706036762313	-0.973532125137494
MSTRG.22943	0	0	1.0604094517625381e-11	1.480435049241163e-9	-6.592208777802873
MSTRG.22944	0	1	7.341216296174361e-6	2.6100075825653444e-4	-4.121911250991194
MSTRG.22962	0	0	5.284214846529243e-10	5.706952034251583e-8	-1.2057792765476818
MSTRG.22986	0	0	2.5758990745760883e-5	7.551573010434586e-4	1.1752525237227431
MSTRG.2302	0	0	0.002802203692044276	0.029634115245085572	0.5137626085091731
MSTRG.2307	0	0	0.0015122333296192037	0.018797011028752055	4.556353607347298
MSTRG.23162	0	1	0.005660290301627648	0.04959740020898073	-2.517987962138943
MSTRG.23199	0	0	1.8445304551355807e-4	0.0036564821905440918	0.6209088627180197
MSTRG.23267	0	0	0.0015527515779819845	0.01915506472493293	-1.0402270045875264
MSTRG.2341	0	0	6.06868467422708e-5	0.001515251955301017	-0.8915151502265228
MSTRG.23413	0	0	2.9797809668493207e-5	8.506865962217213e-4	-1.1099415696778425
MSTRG.23570	0	0	9.954731738850797e-10	1.0266826031203957e-7	1.3662094828005056
MSTRG.23658	0	1	1.1098983137276502e-5	3.731605255669351e-4	-4.583758824283418
MSTRG.23665	0	0	1.877162799363032e-5	5.831685136257256e-4	-0.9433693216841467
MSTRG.2380	0	0	0.0021053716028498113	0.023852537003936743	0.841334916289566
MSTRG.2381	0	1	0.0011903818767620006	0.015690836758976836	-1.166719223202747
MSTRG.23828	0	0	0.001793841083837564	0.021458613090671298	0.7370934700643905
MSTRG.2384	0	0	0.0010877464459644395	0.014719292332625181	-0.9985675121014094
MSTRG.23872	0	1	1.1161056336827447e-4	0.002471407600464229	0.8929468171725965
MSTRG.23896	0	1	0.0016637742006894052	0.020239711715705683	2.7795926369212993
MSTRG.23929	0	0	1.3179679667906267e-6	5.836788117531565e-5	2.2523267192251892
MSTRG.24021	0	0	0.0017226235124006303	0.020835281531920144	-1.2032948288928893
MSTRG.24114	0	0	0.0014709723017268465	0.018393982425088957	1.0923341124316208
MSTRG.24199	0	0	6.483468684094795e-4	0.009843865980837826	-0.5023648100205963
MSTRG.24258	0	0	8.334665020099958e-7	3.9427787252109226e-5	2.202950488615916
MSTRG.24263	0	0	3.6402701582697294e-5	9.988963455079868e-4	1.2243951209604758
MSTRG.2434	0	0	0.001814714882299814	0.021617956266980508	0.41407292752192737
MSTRG.24352	0	0	2.5717390980726323e-6	1.0300186512662016e-4	-1.1055153201809833
MSTRG.24353	0	0	0.002606573578108177	0.027939720430117686	-0.9570305808907769
MSTRG.24377	0	0	0.004958263663402562	0.04487130625978856	-0.7648227822633966
MSTRG.24447	0	0	3.9334228915980035e-4	0.006636672846427994	-0.4892000066416324
MSTRG.24479	0	0	3.1104265660485743e-16	9.130298289262584e-14	4.888616122421184
MSTRG.24488	0	0	1.429069429408795e-4	0.002990856824108206	0.9910689677423489
MSTRG.24587	0	0	1.8483018362983032e-5	5.765493030502173e-4	-0.9194761906466448
MSTRG.24606	0	0	3.4350138583216913e-4	0.005953677312652039	-0.9465528754497463
MSTRG.24659	0	0	8.64074345523098e-4	0.012318708726710368	3.6417090576151128
MSTRG.24686	0	0	8.793407320436106e-4	0.012497445934742711	-0.6267783298446653
MSTRG.24703	0	0	7.106840414301963e-9	5.853173313879775e-7	2.393433966013398
MSTRG.24707	0	0	0.004026164472699597	0.038682270598100574	-1.3180233653014164
MSTRG.24713	0	1	0.00280804323209586	0.029634115245085572	-0.5903315973601825
MSTRG.24769	0	0	1.69617912713928e-5	5.364049350135491e-4	1.0664843011146954
MSTRG.24850	0	0	0.004359429485525758	0.04102486539276522	-0.41642234313042614
MSTRG.24868	0	0	5.516105843996117e-4	0.008690243035082585	-1.0087957651362969
MSTRG.24903	0	0	6.681156605500135e-4	0.010088635827817398	-0.6744895340483833
MSTRG.24913	0	0	5.108806197964812e-4	0.008168381753394018	-1.0721051885005843
MSTRG.24953	0	0	3.958681822470453e-18	1.5627237759876465e-15	-1.5530381190147589
MSTRG.25026	0	0	0.00538983315721955	0.04788731857497044	-1.181475431653677
MSTRG.25029	0	0	0.004721658188531741	0.04335498076101096	-4.7079878973363645
MSTRG.25111	0	0	6.731939705821058e-4	0.010153787319135636	-0.5039389666053349
MSTRG.25123	0	0	7.531840793004619e-4	0.011075724264395232	-0.5821824884610414
MSTRG.25131	0	0	7.027852448651352e-6	2.5102918824387106e-4	-0.8795054152695525
MSTRG.25215	0	0	2.85850746440603e-5	8.232501497489366e-4	1.2032748635864603
MSTRG.25353	0	0	0.001654097562779	0.020155517720802547	-0.6214905484465607
MSTRG.25370	0	0	1.2909257705649566e-4	0.0027675127755482443	3.1782605912595745
MSTRG.25371	0	0	7.42900317149153e-5	0.001796139985369272	-1.12095448970746
MSTRG.25373	0	0	1.367177835017649e-4	0.0028822867032350665	-1.1792950127941555
MSTRG.2539	0	0	1.083680634255761e-9	1.107676419728567e-7	1.6113218197424741
MSTRG.25394	0	0	1.9806166796204153e-8	1.4675792717342728e-6	-0.7064699971546144
MSTRG.25429	0	0	6.311450582872218e-7	3.087755823620562e-5	-1.0762134934799688
MSTRG.2543	0	0	4.4072692862004214e-4	0.007259628602650709	3.366712847666877
MSTRG.25449	0	0	9.431012491216032e-4	0.013214960954643957	-4.973700235637276
MSTRG.2550	0	0	5.745289711657014e-7	2.8411264198293515e-5	1.546461056364642
MSTRG.25518	0	0	4.139410401660867e-20	2.0165093735410047e-17	-1.9171282293533258
MSTRG.25534	0	0	0.0025935689717686934	0.027865957380392305	-0.9919871593162741
MSTRG.25550	0	0	0.0035258758402280676	0.035221838236414414	-2.7174355082953525
MSTRG.2557	0	0	5.1933597489658465e-6	1.9271825739436307e-4	1.336166834180534
MSTRG.25703	0	0	2.1183310934864723e-6	8.818419766630232e-5	0.6350479011746821
MSTRG.25726	0	0	2.7473946012938347e-5	7.952509076008046e-4	-8.754779984180292
MSTRG.25821	0	1	4.783720712890778e-6	1.8028812655779082e-4	-1.190855305137349
MSTRG.25823	0	0	3.6152069418409815e-6	1.4110051496923415e-4	-0.8012634170803927
MSTRG.25848	0	0	7.430068071047769e-4	0.010961265370793153	-0.6756099132157676
MSTRG.25908	0	1	0.0052645369183468484	0.04704794585576481	-0.8416069579179721
MSTRG.25924	0	0	6.0090318569986074e-5	0.0015052822034774629	0.7031468127802798
MSTRG.25954	0	0	1.7394876699267157e-4	0.0034844540411760353	0.5263449148388709
MSTRG.25961	0	0	0.00514778521740202	0.046257335297345624	0.5439441600821784
MSTRG.25983	0	1	1.5676105255185588e-4	0.003221904002897031	0.9718490507265114
MSTRG.26022	0	1	1.0952027438274002e-17	4.044477745592283e-15	5.917158833782866
MSTRG.26023	0	0	4.398719020735909e-9	3.8440103320140984e-7	4.002720754482378
MSTRG.26034	0	0	0.0017483771032049066	0.021068864292094498	3.143910791720677
MSTRG.26043	0	0	1.962303111396327e-4	0.0038335232114786945	1.5383152960496798
MSTRG.26074	0	0	0.002338285336055483	0.025850980711891042	0.5249483886969482
MSTRG.26149	0	0	0.0022163307041088032	0.024814233643655332	3.932573061984813
MSTRG.26202	0	0	0.003942361328124891	0.038086204628163506	0.597857849757199
MSTRG.26254	0	0	8.93661481410609e-5	0.0020878850284058474	0.6477280165606973
MSTRG.26288	0	0	0.0019175656133447448	0.022476491308068756	0.5069223888169945
MSTRG.26421	0	0	6.625350143992816e-4	0.010019419874297194	0.4934083806535461
MSTRG.26497	0	0	3.945170642722709e-4	0.006651592565226742	0.7157634329586848
MSTRG.2651	0	0	2.4915030722272847e-6	1.007870218051518e-4	0.7138574174606308
MSTRG.26533	0	0	4.4171085656351893e-11	5.496419441238223e-9	-1.5917873712133368
MSTRG.26555	0	0	0.001587276282133089	0.019538859008451186	-1.231321059658014
MSTRG.26708	0	1	8.247943151169226e-5	0.0019610062968761226	2.6473030298533535
MSTRG.26709	0	0	2.2049474616362316e-5	6.607915848379995e-4	5.865675083401108
MSTRG.26785	0	0	1.5255669330032573e-7	8.710568702753761e-6	0.6885557326703278
MSTRG.26789	0	0	7.026812559351237e-6	2.5102918824387106e-4	0.9394291164511532
MSTRG.26792	0	0	2.3129610799512484e-4	0.004365833214061318	1.112095027575612
MSTRG.26795	0	1	6.740154770068569e-4	0.010156803510536582	0.6041379213232289
MSTRG.26803	0	1	5.221242247766152e-4	0.008324899895881185	2.7730978424469424
MSTRG.26842	0	0	0.0012475833418322156	0.016257636991798753	5.407505635446356
MSTRG.26897	0	0	1.7481233767855055e-6	7.523502412571604e-5	1.4297776650295762
MSTRG.2690	0	0	8.673312035335765e-4	0.012357445697638313	1.2135033417963965
MSTRG.26900	0	0	0.001805392498918717	0.021549488095007233	0.6730519484598615
MSTRG.26917	0	0	0.0045028386108745735	0.04206323657061781	-0.5854157717994133
MSTRG.26938	0	0	0.0017661518359749413	0.02122640617802727	1.2217024060544586
MSTRG.26942	0	0	1.4843922262916226e-7	8.539357892757033e-6	1.4395488424438199
MSTRG.2695	0	0	9.753581303067223e-4	0.013542631747424327	0.5168082467331152
MSTRG.26962	0	0	0.0011153215139155324	0.014994950899947169	0.4271637415948641
MSTRG.27000	0	0	0.0040904433019704	0.039087975727009304	-2.191534696253043
MSTRG.27060	0	0	1.2783047312741626e-4	0.002750758000681694	-1.8790396948591113
MSTRG.27142	0	0	5.926460799300094e-8	3.899202484505027e-6	1.965799358728713
MSTRG.27196	0	0	1.370095388365178e-7	8.00247551326763e-6	-1.6058136165809564
MSTRG.27323	0	0	7.816519138098564e-4	0.011399173387637244	0.7585630095061849
MSTRG.27383	0	0	0.0031259421014996126	0.0322104277029411	3.5725745932274924
MSTRG.27384	0	0	0.004071138503649572	0.039017491494165175	-2.0495411319457664
MSTRG.27401	0	1	0.0019376558535863393	0.02260519249705973	-0.9873434169960209
MSTRG.27407	0	0	2.769813424978616e-4	0.0050451589640660615	-0.7240931023755096
MSTRG.27463	0	1	0.0014699974038539887	0.018391836370842036	-1.7110049037130486
MSTRG.27464	0	0	0.0016190847216125523	0.019828736958287366	-0.6542216554453957
MSTRG.27493	0	0	6.303703260240784e-4	0.009650427645626623	1.3594202272000828
MSTRG.27515	0	0	0.003629780681536354	0.03583762763452193	-0.6034309771513778
MSTRG.27519	0	0	9.953478753471905e-5	0.0022676104431790323	-0.8524464681634528
MSTRG.27543	0	0	9.369385823465076e-5	0.002177882820447273	-1.1041278532105538
MSTRG.27548	0	0	2.1119535075715146e-5	6.387752643244042e-4	-0.8552769179259917
MSTRG.27632	0	0	0.0012558298701259207	0.016309404824959208	0.7076558583663218
MSTRG.27655	0	0	1.8680379968241876e-4	0.003680774352434303	-1.0142127316130043
MSTRG.27673	0	0	3.5325209639510984e-9	3.184275590182061e-7	-1.0440036606335141
MSTRG.27678	0	0	3.4046040650738597e-4	0.005923390172791116	-0.8060024630091384
MSTRG.27680	0	0	0.002033456544648201	0.023255754768364244	-1.3215974408822082
MSTRG.27692	0	0	1.8174456538627457e-6	7.734616299412905e-5	-1.294416040994028
MSTRG.27696	0	0	1.5244936692996152e-6	6.686744646031415e-5	-1.0939424847354708
MSTRG.27699	0	0	3.1835651332504447e-4	0.005628641489644957	-1.7769029717103886
MSTRG.27702	0	0	5.3861103476677935e-5	0.0013656742250299204	-0.8421985438153073
MSTRG.27711	0	0	2.5186615867028727e-13	4.971316869754222e-11	-1.1448107960739915
MSTRG.27732	0	0	2.3655696405257043e-4	0.004446540096682519	-1.1303210836631992
MSTRG.27757	0	0	1.6128725364239154e-4	0.003282518186129953	0.5182993939376428
MSTRG.27768	0	0	0.0024952622077920594	0.027077178692477166	-0.7691316010892695
MSTRG.27780	0	0	1.2185804337603593e-4	0.0026546734168769923	-1.095827796237339
MSTRG.27820	0	0	1.250496189597847e-4	0.002711303101991696	-0.6136800583181726
MSTRG.27911	0	0	1.0740258020812997e-4	0.002401454566841156	-4.74535623093951
MSTRG.27970	0	0	1.361621489909975e-4	0.002875985759499888	2.304586127573419
MSTRG.27971	0	0	2.0629859810762654e-6	8.635123770150307e-5	0.7446693149940538
MSTRG.27984	0	0	0.005536106058169753	0.048826919995321516	-1.072143040851247
MSTRG.27989	0	0	4.4809272795131195e-4	0.00734923431172868	0.8706787536771989
MSTRG.27990	0	0	0.0019390547721971222	0.02260519249705973	0.8265689507089167
MSTRG.28032	0	0	1.1038880804035338e-7	6.739899063711815e-6	2.882762223382569
MSTRG.28033	0	1	0.0010509115837997397	0.014365177088166472	1.170636316815503
MSTRG.28108	0	0	3.094740531452832e-7	1.6140587518939418e-5	1.0193250302646262
MSTRG.2821	0	0	0.003667953038859889	0.0360954455846217	-1.9092515152286664
MSTRG.28273	0	0	0.0018077885558621558	0.021557878528656208	0.5661652526990918
MSTRG.28285	0	0	0.004834572881582272	0.044065438175440966	0.42580001943187484
MSTRG.28302	0	0	2.3989532575854227e-4	0.004483790513116395	0.6467130648277073
MSTRG.2835	0	0	1.5047167588455232e-4	0.0031234809529036354	-1.0511925148320889
MSTRG.28371	0	0	9.051466743402848e-7	4.220822455335064e-5	1.5084074038220459
MSTRG.28374	0	0	2.124383432827898e-15	5.345042096486544e-13	1.0308752422028447
MSTRG.28376	0	1	6.98226544638328e-7	3.3655989402187704e-5	2.9228726964644585
MSTRG.28385	0	0	0.003015906385086231	0.031344617609139515	2.35076973818456
MSTRG.28386	0	1	0.002807734017475755	0.029634115245085572	2.238577755414236
MSTRG.28433	0	0	0.0034872990101066093	0.03486689874908338	1.6056353319843804
MSTRG.28457	0	0	0.0014092635531099602	0.01779729636624691	1.432101889277988
MSTRG.28488	0	0	5.078449559365016e-4	0.008125519294984026	-0.5326341265486798
MSTRG.2849	0	0	7.494562991550823e-9	6.150376855001708e-7	0.9623530053987271
MSTRG.28510	0	0	0.004561588478206347	0.04242166116856723	1.2740910470236737
MSTRG.28704	0	0	0.00348595070778703	0.03486689874908338	-3.457071717224038
MSTRG.2907	0	0	4.5260227160158505e-4	0.0074072777774052126	0.43300426577005835
MSTRG.2910	0	0	9.847123303072932e-5	0.0022456148919039625	5.2641450201201625
MSTRG.2916	0	0	0.004047206166130159	0.03883689538127248	0.4009471364142276
MSTRG.2943	0	0	0.0014681341099812783	0.018378566748021512	4.785071887138233
MSTRG.2946	0	0	2.6195410081843817e-5	7.650128944309898e-4	0.6859832776707858
MSTRG.2950	0	0	0.002415561983424715	0.026489518535756543	1.6969477341778243
MSTRG.3006	0	0	3.398401660799343e-5	9.489000539714848e-4	-0.817862651999895
MSTRG.3065	0	1	1.1446358411954119e-6	5.128685365951106e-5	0.8322643758520686
MSTRG.3109	0	0	7.040417817915906e-5	0.001709410459798543	1.7460115193033245
MSTRG.3197	0	0	4.4015748223904757e-4	0.007255468476130477	-1.9295486412893548
MSTRG.3208	0	0	6.159078047805443e-6	2.2383849362310067e-4	-1.0953418386284972
MSTRG.3211	0	0	4.706632464710883e-134	1.0776305691202037e-129	4.250189277663795
MSTRG.3216	0	0	1.1325182493288237e-13	2.4009386885771063e-11	1.3911065632363384
MSTRG.3230	0	0	2.3026516714451494e-6	9.431397615278738e-5	-4.498962484981328
MSTRG.3372	0	0	0.0014356043767216275	0.018080086803860498	2.7676055892104205
MSTRG.3431	0	0	6.558772299433584e-4	0.00994500997137956	0.9964437567464886
MSTRG.3460	0	0	1.6527402374026624e-8	1.253017896542098e-6	8.583844931596925
MSTRG.3535	0	0	0.001061375659689508	0.014447834188020793	-0.6725859307817551
MSTRG.3570	0	0	0.004422457986319429	0.041447645540224995	-0.509707627496469
MSTRG.3574	0	0	1.551770594758026e-4	0.0031990288580084243	2.5409761235810735
MSTRG.3612	0	0	1.3292858998415494e-8	1.0494941366473144e-6	5.212831458700056
MSTRG.3640	0	0	0.002160496007580548	0.02433188223785747	5.8836005577795225
MSTRG.3672	0	0	0.002485789788210335	0.02701217038009674	0.8253733370239494
MSTRG.368	0	0	0.0014763171304972812	0.018440674860810555	-1.1690649899780405
MSTRG.3685	0	0	0.004770309303386978	0.04370484219659165	0.7203912116284179
MSTRG.3691	0	0	0.004668670716926799	0.043167271735908945	1.1900171420886514
MSTRG.3763	0	0	1.6666641334258956e-9	1.6519455410787577e-7	0.8621466263584304
MSTRG.3771	0	0	8.968920992935629e-4	0.012697199220915582	1.403379021201128
MSTRG.3829	0	0	1.6471385503101296e-5	5.295200959380214e-4	-4.723284294094487
MSTRG.3894	0	0	4.1101911530873103e-4	0.0068784856772534705	0.5602965551607045
MSTRG.3939	0	0	3.1785821258521394e-17	1.0862211396046355e-14	-1.0933333483474208
MSTRG.3958	0	0	6.913891057061315e-11	8.439922776903658e-9	-5.187760118953187
MSTRG.4044	0	0	1.87259986498012e-6	7.910525186085762e-5	1.585956965316503
MSTRG.4052	0	0	6.23389029626353e-4	0.009586839439214784	-0.7971224276587835
MSTRG.4054	0	1	0.0036401807712848106	0.03590934034439337	-0.9212146341680921
MSTRG.4087	0	1	9.80453844227449e-4	0.013596893529637598	-1.6230735741849507
MSTRG.4181	0	0	0.003211768252782924	0.03281421058264963	4.657902567214661
MSTRG.4190	0	0	8.618161591185755e-4	0.012301834650360914	3.801562932019395
MSTRG.4205	0	0	5.231075147710551e-10	5.6763363308995624e-8	0.975923890831937
MSTRG.4260	0	0	7.728795966426583e-5	0.0018588079038582251	0.9773058119596177
MSTRG.4315	0	0	4.7469672641624745e-4	0.007664778736266856	1.1778482445602667
MSTRG.4328	0	0	2.994424207270905e-5	8.538024489374177e-4	2.444050475718067
MSTRG.4331	0	0	2.6065050553579235e-5	7.631526821927752e-4	2.134660339447688
MSTRG.4447	0	0	4.905735176592041e-5	0.0012663101759103875	0.6292408808005072
MSTRG.4526	0	0	0.0020751638425501994	0.023603055806770672	0.44979310300646824
MSTRG.4536	0	0	4.054693785356196e-4	0.006806178072545122	-1.9317077189985352
MSTRG.4544	0	0	2.0223146224918572e-4	0.003920653310463468	-0.5318410486397853
MSTRG.4558	0	0	3.619004589959435e-4	0.006202150381116108	0.7401918430913157
MSTRG.4577	0	0	9.571836673318398e-4	0.013349005482066495	4.458803348051249
MSTRG.4586	0	0	1.1040499866359038e-5	3.7228760668653397e-4	0.8404372300799576
MSTRG.4617	0	0	8.691427246469972e-5	0.0020494224329060395	0.6916605219783843
MSTRG.4629	0	0	1.6408831215841008e-25	1.3417735697067704e-22	-7.471697485451554
MSTRG.4648	0	0	6.685185472426599e-90	5.102133552555981e-86	9.930554990085616
MSTRG.4731	0	0	2.323174698906801e-13	4.625339817927836e-11	-1.195419708124216
MSTRG.4732	0	0	5.738941222690737e-5	0.0014439428377442539	-0.5896164688104045
MSTRG.4735	0	0	1.901352278035086e-8	1.413420836295173e-6	7.982348597871778
MSTRG.4742	0	0	0.0024995557352891573	0.027110292806812198	0.3821153491843964
MSTRG.4775	0	0	1.3387751493360195e-24	1.0569860627309483e-21	1.6323637589652076
MSTRG.4780	0	0	4.744224495733216e-12	7.099592421850178e-10	3.0138687573441003
MSTRG.4799	0	0	0.003044651546437513	0.03157171277501508	0.8215084765980261
MSTRG.4805	0	0	2.5275781742084722e-5	7.444601678845674e-4	4.143622443431843
MSTRG.4817	0	0	0.003173147719331308	0.03247759954484113	-0.5270391497317065
MSTRG.4841	0	0	1.2538575048668432e-5	4.1426149251704535e-4	-1.5325654771269412
MSTRG.4873	0	0	1.2691377709631564e-4	0.0027387538552283157	1.3596011211280918
MSTRG.4877	0	0	9.616655386170344e-8	6.006297718117606e-6	1.0605717521432791
MSTRG.5064	0	0	1.706790119944456e-6	7.359447568031689e-5	1.6780273647290511
MSTRG.5068	0	0	8.163609508037127e-4	0.011777819993447892	-0.4625799116078209
MSTRG.5086	0	0	0.002572116227889021	0.027695661071754203	0.5763351348606379
MSTRG.5113	0	0	4.368872856650931e-4	0.007235821779897808	1.1316137163571776
MSTRG.5136	0	0	0.003934722630558642	0.03802845476963726	-1.5390808960525275
MSTRG.5181	0	0	4.694354450037065e-4	0.0076120353745076945	2.6567878467567447
MSTRG.5306	0	0	2.443391529792148e-4	0.004559404438966669	2.434174570908986
MSTRG.5376	0	0	1.270517749934184e-4	0.002739150132061495	-0.6257241699195781
MSTRG.5419	0	0	8.645330210152619e-5	0.0020406544380582926	-1.521503083818377
MSTRG.5421	0	0	5.2020886645847617e-5	0.0013293194426822845	-1.341896040895766
MSTRG.5424	0	0	3.943398501901709e-9	3.5131537781922767e-7	1.2921238969726703
MSTRG.5430	0	0	4.610407175602695e-5	0.0011981825504267798	-0.8530472612183069
MSTRG.5441	0	1	0.0029351834765668026	0.030700758738909782	0.6631447256013191
MSTRG.5470	0	0	0.002424114276063479	0.026489518535756543	-0.5699149013117252
MSTRG.5496	0	0	0.0014467520391796078	0.018180480070832217	1.214164138190555
MSTRG.5555	0	0	0.003399951142690146	0.03421770609364114	0.36815825756372844
MSTRG.5572	0	0	1.368406518678369e-4	0.0028822867032350665	1.9135763150675755
MSTRG.5593	0	0	3.409310311550634e-5	9.507864664222085e-4	2.069069466358888
MSTRG.5624	0	0	1.1936723615789543e-4	0.002608995781463778	0.8290930884301217
MSTRG.5632	0	0	9.709057248401463e-7	4.490880298169695e-5	-1.167608942322195
MSTRG.5655	0	0	1.0025101742610759e-6	4.599894378733786e-5	-1.578563114122456
MSTRG.5659	0	0	0.002109126443480099	0.023882571241305807	-0.8586617387193739
MSTRG.5835	0	0	3.303870243255321e-4	0.005787713319783766	0.5595112163921887
MSTRG.5897	0	0	8.77174821548447e-5	0.0020598763809408453	0.6638001319420406
MSTRG.5905	0	0	0.0012890584693571025	0.016581057704719224	0.521080897733334
MSTRG.5931	0	0	3.199754754612805e-11	4.115819374248022e-9	-1.39814158695407
MSTRG.5972	0	0	0.005640175411634263	0.049496916912525134	0.4740715328150053
MSTRG.6075	0	0	0.0017786837826828802	0.021329125912675974	2.805356575270978
MSTRG.6109	0	1	9.520283185692307e-5	0.002204008127599707	3.987314495234985
MSTRG.6121	0	0	0.004371814445072672	0.041073887375619164	0.5430053850189277
MSTRG.6195	0	0	1.3452664734580624e-23	9.935877798805096e-21	1.952252639227433
MSTRG.6295	0	0	3.022258013064017e-4	0.005427264271930489	-0.7812401919590679
MSTRG.6308	0	0	7.323958462396966e-4	0.01085527885489684	-0.5004223303500721
MSTRG.6332	0	0	6.447329018612718e-5	0.001594489873977722	-0.646448874631952
MSTRG.6380	0	0	0.004499573993092241	0.04206323657061781	-3.5025136659147758
MSTRG.6390	0	0	3.607094078702375e-5	9.93839061684351e-4	-1.0671760503363956
MSTRG.6422	0	0	7.636892394727928e-4	0.011187094578994923	1.079956183195719
MSTRG.6439	0	0	0.0030570384640139134	0.031642835746863725	-0.5202305419090594
MSTRG.6496	0	0	0.0014782139527981049	0.018444243413223656	0.8183374039648925
MSTRG.6516	0	0	2.6259058970444624e-4	0.004829135856926105	-0.5029335629991835
MSTRG.6555	0	0	8.131648412765214e-14	1.7731640196064032e-11	1.021292778445544
MSTRG.6609	0	0	0.002861084371111371	0.030021717580644345	-0.4557281690756289
MSTRG.6611	0	0	1.6216445957193667e-4	0.003294514167133152	0.791557998995189
MSTRG.6627	0	0	5.2529551228360915e-5	0.001340821187206858	5.934061295857936
MSTRG.6644	0	0	3.462211153339112e-4	0.005996277349988828	-1.9785973476656042
MSTRG.6677	0	0	7.91245899040759e-4	0.011503926357643482	-1.0843642625959375
MSTRG.6690	0	1	0.0033913268398197407	0.03416124528695272	-0.8729576265289458
MSTRG.6696	0	0	1.8886775499122322e-6	7.963749757419975e-5	-1.034887327396879
MSTRG.6698	0	0	0.005619289448603321	0.049370395708066624	-6.085055208375367
MSTRG.6703	0	0	0.0027764993368817282	0.02941727386267656	-0.5046619764362011
MSTRG.6741	0	0	2.4207737233066662e-9	2.2998354841837938e-7	2.3683236677519504
MSTRG.6773	0	0	9.81697803869247e-5	0.002243208873991046	1.062769844078542
MSTRG.6794	0	0	9.833620679191857e-4	0.013628969677407794	-0.8458542217206686
MSTRG.6838	0	0	0.005323292287258701	0.047388063844897056	-0.641758352553549
MSTRG.6842	0	0	0.0043582477322207415	0.04102486539276522	1.588244328887251
MSTRG.686	0	0	3.8424376082695217e-13	7.152557030808047e-11	-6.790156476972114
MSTRG.6869	0	0	1.577271687672944e-4	0.0032359509463225564	-0.5298477257505272
MSTRG.6876	0	0	9.35059223081163e-4	0.013150562636158667	1.0623644574796527
MSTRG.6899	0	0	2.5368496060943225e-9	2.376360183032474e-7	-2.0082672685600613
MSTRG.6913	0	0	0.005502627004910747	0.048624718738197216	-0.3862643720619476
MSTRG.7	0	0	3.4877687875069283e-7	1.794515823792329e-5	-0.877263967203426
MSTRG.7002	0	0	1.2057699131553159e-9	1.2215622978585891e-07	0.8142613722541001
MSTRG.7025	0	0	1.0493025461257659e-4	0.00235306866759016	-0.7728629080582443
MSTRG.7049	0	0	7.552484196628586e-6	2.6768061635604965e-4	-4.570361789058519
MSTRG.7070	0	0	0.0028353023358902345	0.029831210602108887	0.9676360219324852
MSTRG.7190	0	0	1.1910117996099928e-4	0.0026070177976931547	-0.7827267429272947
MSTRG.722	0	0	1.9866016528703806e-5	6.089053740846082e-4	0.8068780750948424
MSTRG.7226	0	0	6.073804287551108e-9	5.15058603584334e-7	4.714287231253235
MSTRG.7227	0	1	2.2203890894921747e-9	2.1182511913755348e-7	1.3269311962154697
MSTRG.729	0	0	2.350490260005857e-4	0.00442572573956366	0.7242443078809192
MSTRG.7292	0	0	3.851714036481315e-5	0.0010411906089642996	0.5718223936413475
MSTRG.7347	0	1	1.5393741650758647e-16	4.6994014511435994e-14	-2.2329712405309534
MSTRG.741	0	0	0.0018504221056362164	0.02192922594753976	-1.080112105337098
MSTRG.7432	0	0	2.5482975999897042e-5	7.489835924180266e-4	0.6281979434095236
MSTRG.7451	0	0	1.062925700042502e-6	4.82871960876451e-5	0.6709075043844553
MSTRG.7507	0	0	3.7316732938747846e-11	4.773206242265758e-9	1.8194882954581506
MSTRG.7511	0	0	0.0033023968275924277	0.03351581461194868	-0.6739563868446861
MSTRG.7527	0	0	5.378562122288028e-4	0.008518987721708058	2.2423970134720332
MSTRG.7558	0	0	0.004358585538167371	0.04102486539276522	2.874639237831365
